3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
3	0	0	0
4	77	0	0
4	86	0	0
4	95	0	0
5	103	0	0
5	114	0	0
5	122	0	0
5	131	0	0
5	136	0	0
5	141	0	0
5	145	0	0
5	150	0	0
5	151	0	0
5	155	0	0
5	155	0	0
5	157	0	0
5	155	0	0
5	149	0	0
5	147	0	0
5	142	0	0
6	127	119	0
6	120	124	0
6	116	127	0
7	0	134	0
7	0	138	0
7	0	144	0
7	0	153	0
7	0	156	0
7	0	160	0
7	0	160	0
7	0	158	0
7	0	153	0
7	0	150	0
7	0	143	0
7	0	138	0
7	0	136	0
7	0	131	0
7	0	127	0
7	0	124	0
7	0	121	0
7	0	115	0
7	0	111	0
7	0	109	0
7	0	103	0
7	0	99	0
7	0	96	0
7	0	90	0
7	0	87	0
7	0	84	0
7	0	79	0
7	0	77	0
7	0	73	0
7	0	70	0
7	0	67	0
7	0	66	0
7	0	61	0
7	0	60	0
7	0	58	0
7	0	55	0
7	0	53	0
7	0	52	0
7	0	50	0
7	0	49	0
7	0	48	0
7	0	46	0
