7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	111
7	0	0	110
7	0	0	110
7	0	0	109
7	0	0	108
7	0	0	107
7	0	0	106
7	0	0	106
7	0	0	105
7	0	0	104
7	0	0	103
7	0	0	103
7	0	0	102
7	0	0	102
7	0	0	101
7	0	0	101
7	0	0	101
7	0	0	101
7	0	0	101
7	0	0	102
7	0	0	102
7	0	0	104
7	0	0	106
7	0	0	108
7	0	0	110
7	0	0	111
7	0	0	111
7	0	0	110
7	0	0	108
6	0	80	105
6	0	83	101
6	0	83	97
6	0	83	93
6	0	83	90
6	0	83	85
6	0	84	81
6	0	86	76
6	0	90	71
5	0	96	0
5	0	102	0
5	0	109	0
5	0	117	0
5	0	126	0
5	0	134	0
5	0	140	0
5	0	143	0
5	0	144	0
5	0	143	0
5	0	142	0
5	0	141	0
5	0	141	0
5	0	140	0
5	0	139	0
5	0	137	0
5	0	135	0
5	0	134	0
5	0	133	0
5	0	132	0
5	0	131	0
5	0	129	0
5	0	128	0
5	0	126	0
5	0	125	0
5	0	125	0
5	0	124	0
5	0	123	0
5	0	116	0
5	0	109	0
4	82	105	0
